overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
5.0,True,"08 5, 2015",AVFQB64ZRMSVY,B00BCEK2LU,Suntop Kinseeker,"I thought that the G keys were separate from the actual keys but they are default F1-F12 (G1-G12) 1-6  (G13-18) However you can change them to whatever keys you want to use. Most MMOs are default F1-F8 for your party members and 1-0 for spells/attacks. There are no profiles for most MMOs short WOW, and EQ. Final Fantasy XIV you have to set up macros however it is not hard to do within the game and you can set the keys to send /commands <%> that can use spells/skills, to target, to switch targets, classes/jobs, and send /party messages /FC messaged or /command text.

In addition, you can set 3 colors for M1-M3 so you know what mode/macro set you are in. Like using RED for Raids/quest/attacking mode Green for helping/assisting and blue for socializing or whatever else. There is no LCD SCREEN applet for Final Fantasy XIV so what you can set up in there is random things like a Clock/timer/countdown. You can use the built in applets just for aesthetics like CPU/RAM usage in addition to clock features or even have a NEWS ticker going on.

So many things can be done with this keyboard. I will update this as I go along.

This is an awesome keyboard for the 21st century.

I bought this WHEN it was the daily special... I got lucky and saw it when it was $57.25. 52% off which even the Logitech rep who  helped me understand more about this keyboard said was a excellent deal.

It is even worth it at the current price it is at as of this review $76.49-80.00 depending on the merchant. $76.49 is the cheapest with PRIME shipping.

Its retail is $119.95 so it is worth it to buy at this time.

Only problem I see with it is the amount of CPU that it uses for the Framework for the gaming features. about 20% But that is a small price to pay for having a keyboard that is awesome!!",A very awesome Keyboard,1438732800,,,
5.0,True,"01 10, 2017",A10IEE0HRY3MQ9,B01C93CWU6,Amazon Customer,My son likes the game.,Five Stars,1484006400,,"{'Edition:': ' Sun', 'Platform:': ' Nintendo 3DS'}",
5.0,True,"05 22, 2014",A1L8YTICTVN5,B00DBRM3G8,Vincent,I really don't play sports games and this so far I like playing this make it feel more exciting I will recommend to people who ask me if they should buy it,awesome,1400716800,,{'Format:': ' Video Game'},
5.0,False,"05 2, 2008",A3GOV0OF2K4PQT,B000FRU1UM,Howie,Great game that has an awesome single player campaign and great multiplayer.  Online component is better on the Xbox 360.,Amazing Game and Better Online on the Xbox 360,1209686400,,{'Format:': ' Video Game'},
5.0,True,"01 25, 2014",A2FL878IWI4FOM,B0065NP6NC,Matthew Thomas,"This game is pretty adult, lots of violence and fart jokes. The third person view is nice but it is defenitly set up for first person. Lots of really neat missions, the d.l.c is pretty good. If you like Oblivion you will probably like this more than Skyrim. Pick it up if the price is right.","oh my God,then it was all like ""bang,bang, bang""",1390608000,,{'Format:': ' Video Game'},
5.0,True,"08 30, 2014",A320EN6IOI61W5,B000ARJXW4,Andris Prokopovich,ecxellent,Five Stars,1409356800,,{'Platform:': ' PC'},
5.0,True,"01 16, 2012",A3R4M0SMNK98F1,B003IME9UO,chol perez,"We have this game for more than one year and my son continue play this game because is excellent, i recommend NBA 2K11",Fun Game,1326672000,,{'Format:': ' Video Game'},
5.0,False,"08 17, 2003",A2OW6A8JWV5ZKN,B000066TS5,Amazon Customer,"This game is a must have for RPG fans. KH2 is going to be just as good, it is one of the best games i have ever played and will be the  same for you if you buy it.",Awesome!!!!!!!!!!!!!!!!!!!!!!!!!!,1061078400,,{'Format:': ' Video Game'},
5.0,True,"01 11, 2013",AOXDFM3J0GM4,B001TDLCRM,J. Stauffer,This is a good value for the price i paid i love this product i will recommend again to everyone..,good value,1357862400,,{'Color:': ' Blue'},
5.0,True,"01 29, 2015",A2Q440RF5YUGJR,B009716EI0,Carol Maurer,"Good price, fast delivery",Five Stars,1422489600,,"{'Edition:': ' Ignitor, Chill, Zook Triple Pack'}",
5.0,True,"02 27, 2015",A3QXIE2B8H7UJQ,B003R79HFW,Wesley,As expected.,Five Stars,1424995200,,{'Format:': ' Video Game'},
5.0,True,"05 3, 2016",A1EEFLVSZ6V7N4,B006JKASAC,Diddiraw,Great card to start off with,Five Stars,1462233600,,,
5.0,True,"08 29, 2015",A11TUBQ4I7OKEY,B0014X7SQ6,Just a little grief seed,"Ok so I bought this as a replacement for my old copy of the game. And it works well anyone who owns a psp can attest to the fact that the umd's are flimsy and can crack and or break with little force applied.

(Spoiler for ff7)
But back to the game itself it picks up the story of Zack Fair the soldier operative whom Cloud thought he was. The controls are easy to use and game play isn't turn based instead you have materia shaped icons and you scroll between them for things like basic attack, magic, positions ect. Modulating is pretty much a random thing which gives you either a powerful attack or levels you up while doing a powerful attack and boosts your magic and health. Its a good change of pace and you'll find yourself unable to put down your portable or atleast that was the case for me.",Arrived promptly and undamaged. (Spoiler inside),1440806400,,{'Edition:': ' Standard'},
5.0,True,"06 15, 2013",A1WD8LDQDPX8N8,B0050SYWVA,MICHAEL E. ZEHR,"I love this game, I have been playing it for quite a while and it reminds me of Gears of War with the cover system, 3rd person view, and overall game play.  The weapons are unique and you can ""Leap"" into any of the four characters at the push of a button.  There is also a horde style mode and it's campaign coop.  So if you are a Gears of War fan like me and looking for a fun game to play then I would recommend you give this a try.",Totally Fun in a Gears of War Style Play,1371254400,,{'Format:': ' Video Game'},
5.0,True,"03 20, 2014",A1LGRDL1VJ8X3M,B00BKWQA2Y,Silvia,"my god , this game is a peace of art, i enjoy every second i play all three epic kingdom heart games in one",thisis a peace of art,1395273600,,{'Format:': ' Video Game'},
5.0,True,"01 7, 2013",A3NZ6N6DH0I6VN,B001KX504C,tiff,"This game is not suppose to be fun,its an actual workout. Each day your instructor makes a daily work out with a calorie lose count that u complete to get a daily stamp,to unlock items,clothes and other instructors. If your really trying to lose weight,but don't want to go to a gym its perfect",Great work out,1357516800,,,
5.0,True,"01 19, 2016",A3MHIPHW2DI4Y7,B00YQ2KCWO,KRW,Arrived on time and in perfect condition. Great game. Top of 2015,Top of 2015,1453161600,,{'Format:': ' Video Game'},
5.0,True,"05 21, 2015",A2UUP261CMY7UV,B00O9GPEAC,Sawyer,Perfect,Five Stars,1432166400,,,
5.0,True,"11 29, 2011",A2BBI7T7KU287Q,B003OAE79S,LilVolume,"I had an old headset and was looking to get a new one. Of course Amazon had the best price and I figured maybe the mic wouldn't be as nice. This was the legit microsoft headset and it works perfectly. Headset works perfectly for talking to friends.
5/5",Very nice.,1322524800,,{'Size:': ' one size'},
5.0,True,"12 29, 2015",A361MDDVW2JW39,B009EWHKAI,Javier Ortiz,excellent,Five Stars,1451347200,,{'Format:': ' Video Game'},
5.0,False,"04 16, 2013",A59EOSJGEC5M,B007WQOIGW,Buyer,Great game if you like the walking dead series. This is a whole other story line and you develop the same emotional attachment to the characters as the TV show. Probably not for hard core gamers but definitely wonderful for fans of the show! (I downloaded mine from xbox so I can't comment on the disk problems listed in the other reviews),Excellent!,1366070400,,{'Platform:': ' Xbox 360'},
5.0,False,"10 13, 2014",A2NMJBSK6DIQXA,B00E3EB6RA,skorpeon450,One of the best stealth games I've ever played. Story is great and co-op is smooth. All the good weapons are DLC but still a great game.,Great story,1413158400,,,
5.0,True,"12 9, 2013",A3UYTMBJNP4CVA,B00EV4O8VS,J. Canaday,"I'm a huge Zelda fan and this just adds to my collections. The only down fall is I was I could have gotten this with a hard copy of the game. But regardless I love the Wii U, and I love this game. You won't be disappointed with either.",Zelda!!!!,1386547200,,,
5.0,True,"05 25, 2015",A1QO6FA775S9FQ,B00JYE8L3G,Duane,Saves my Vita from scratches and looks slick too.,Great,1432512000,,{'Color:': ' Blue'},
5.0,True,"07 29, 2015",A3LNU3T5H9OMWC,B00DVPMVIU,P. Romance,"Im in total despair.  Why?  I cant believe I missed this awesome game for so long!  I recently just got my very own PS Vita and was looking for new games to buy.  And I kept bypassing this game because of the title and the cover.  I assume it was a rhythm game and I definitely was wrong.

DanganRonpa: Trigger Happy Havoc is a mystery visual novel, where each chapter ends with a trial.  Think of Ace Attorney meets Hunger Games.  The plot is awesome and I just couldn't put the Vita down.  It was always one more minute.  The game takes place in a dystopian world, where The Tragedy destroy society as we know it.  Where rioting and despair rules.  But there is one place in the world that houses Hope for the future  Hope Peaks Academy.  However, what the school didn't realize that the enemy was already inside, turning their shelter into a killing game.  Now, you and 14 other students must survive the game.  The plot is slowly revealed between 6 chapters.  Each chapter lasts about 5-6 hours.  Each chapter revolves around 1 case.  The main plot is not revealed until the very end, so you don't really know the whole truth throughout the game.  So, the game keeps you interested because you become so invested in the characters well-being and figuring out their stories.

Now come to the puzzle and fun part.  The trials are the real time stealers here.  I have not officially checked the time since I get too engrossed to notice, but the trial themselves takes about 2-3 hours to complete.  I like to note I played the game in Kind mode.  So, it was not as harsh as mean mode.  I found that the trial was not as difficult to figure out as long as you pay attention to the details and figure out the contradiction in the other students argument.  For me, I found Ace Attorney trials to be a little bit harder than this game.  In regards to the logic, I mean.  Its a little more obvious in DanganRonpa.  So, I didn't have too much difficulty getting through the trials.  I messed up a few times but that was due to the rhythm portion.  In any case, if you make a mistake, you can always redo it.  The only thing it affects is your final grade, but its not a huge deal.  The arguments are timed so you cant spend time thinking it over.  Luckily, you can pretty much save at any time except during the prologue.

The graphics are gorgeous and fit the visual novel idea perfectly.  Just imagine flat 2D story book characters against a 3D background.  Like a pop-up book.  I know Im explaining it badly but the visuals are awesome.  As an artist, I love the unique design for each character and it matches their personalities.  The backgrounds are clear and detailed.

For the technical, here is a quick summary.  There is no lag.  Transition from room to room is pretty seamless.  Navigation was easy to use.  I only used the English dialogue, so I cant comment on the Japanese.  But I usually find the Japanese voice acting to be awesome in any game.  Anyway, the English voice acting was good and definitely matches well with each character.  There is English subtitles.  It's not fully voiced throughout.  The trial and cut scenes are completely voiced.  At other times, it will be a quick comment from whoever is speaking.  I cant comment on translation from the Japanese either.  Sorry.  There are some extras at the end, but I haven't a chance to explore it yet.

GET THIS GAME!  If you like visual novels with puzzle elements, this is for you.  And if you are an Ace Attorney fan, get it.  However, if you are not reader, then pass this one by.  I will like to note there are gruesome murder scenes and foul language for those buying for the children.  I have no regrets with this purchase.  I have already started DangaRonpa 2 and I will eventually go back to get all the bonuses for this game later.  But right now, I got my entertainment worth.  This is an awesome game.",Im in total despair.  Why?,1438128000,,,
